"Name","Directory","CreationTime","SourceCompany"
"Models.DQdMUAj5.css","C:\Users\User\Downloads\4455999_files","2025-09-24 2:35:50 AM","Unknown"
"Navbar.Ba7h1wvu.css","C:\Users\User\Downloads\4455999_files","2025-09-24 2:35:51 AM","Unknown"
"O1CN01dr2Mkw1CNePfa4iJ4_!!6000000000069-2-tps-48-48.png","C:\Users\User\Downloads\4455999_files","2025-09-24 2:35:53 AM","Unknown"
"O1CN01eom36v2ABAX19XOVL_!!6000000008164-2-tps-800-800.png","C:\Users\User\Downloads\4455999_files","2025-09-24 2:35:54 AM","Unknown"
"O1CN01K49Cpa28SueDV7tjF_!!6000000007932-2-tps-80-80.png","C:\Users\User\Downloads\4455999_files","2025-09-24 2:35:53 AM","Unknown"
"O1CN01o6gcoV1PqaPMz0cx0_!!6000000001892-2-tps-1180-980.png","C:\Users\User\Downloads\4455999_files","2025-09-24 2:35:54 AM","Unknown"
"O1CN01phdKoS1MEAJmHK3c5_!!6000000001402-2-tps-135-135.png","C:\Users\User\Downloads\4455999_files","2025-09-24 2:35:53 AM","Unknown"
"O1CN01TpE2ye1OVghd2mGKR_!!6000000001711-2-tps-135-135.png","C:\Users\User\Downloads\4455999_files","2025-09-24 2:35:54 AM","Unknown"
"O1CN01ZI5cJb1Dd3JZvbHOf_!!6000000000238-2-tps-800-800.png","C:\Users\User\Downloads\4455999_files","2025-09-24 2:35:54 AM","Unknown"
"Password.CGZzHC-8.css","C:\Users\User\Downloads\4455999_files","2025-09-24 2:35:50 AM","Unknown"
"Placeholder.DiHvo2IO.css","C:\Users\User\Downloads\4455999_files","2025-09-24 2:35:49 AM","Unknown"
"polyfill.min.js.download","C:\Users\User\Downloads\4455999_files","2025-09-24 2:35:48 AM","Unknown"
"Privacy.CbrXJey8.css","C:\Users\User\Downloads\4455999_files","2025-09-24 2:35:50 AM","Unknown"
"qwen_icon_light_84.png","C:\Users\User\Downloads\4455999_files","2025-09-24 2:35:52 AM","Unknown"
"rp","C:\Users\User\Downloads\4455999_files","2025-09-24 2:35:52 AM","Unknown"
"saved_resource","C:\Users\User\Downloads\4455999_files","2025-09-24 2:35:54 AM","Unknown"
"ShareLogo.Cfa-IJfO.css","C:\Users\User\Downloads\4455999_files","2025-09-24 2:35:49 AM","Unknown"
"stat.js.download","C:\Users\User\Downloads\4455999_files","2025-09-24 2:35:47 AM","Unknown"
"style.BeRQI-0R.css","C:\Users\User\Downloads\4455999_files","2025-09-24 2:35:49 AM","Unknown"
"style.C_xkdcg6.css","C:\Users\User\Downloads\4455999_files","2025-09-24 2:35:50 AM","Unknown"
"style.rlgaBkPb.css","C:\Users\User\Downloads\4455999_files","2025-09-24 2:35:49 AM","Unknown"
"TermsOfService.CeiUKrZ1.css","C:\Users\User\Downloads\4455999_files","2025-09-24 2:35:51 AM","Unknown"
"Video.png","C:\Users\User\Downloads\4455999_files","2025-09-24 2:35:53 AM","Unknown"
"Dark_Chocolate_Oracle_NQ_Predictions.pdf","C:\Users\User\Downloads\archive","1979-12-31 11:00:00 PM","Unknown"
"dark_chocolate_python_app.html","C:\Users\User\Downloads\archive","1979-12-31 11:00:00 PM","Unknown"
"dcoracle.docx","C:\Users\User\Downloads\archive","1979-12-31 11:00:00 PM","Unknown"
"Oracle_Predictions_vs_Actual.pdf","C:\Users\User\Downloads\archive","1979-12-31 11:00:00 PM","Unknown"
"aria2c.exe","C:\Users\User\Downloads\aria2-1.37.0-win-64bit-build1\aria2-1.37.0-win-64bit-build1","2023-11-15 10:21:46 PM","Unknown"
"AUTHORS","C:\Users\User\Downloads\aria2-1.37.0-win-64bit-build1\aria2-1.37.0-win-64bit-build1","2023-11-15 10:21:46 PM","Unknown"
"ChangeLog","C:\Users\User\Downloads\aria2-1.37.0-win-64bit-build1\aria2-1.37.0-win-64bit-build1","2023-11-15 10:21:46 PM","Unknown"
"COPYING","C:\Users\User\Downloads\aria2-1.37.0-win-64bit-build1\aria2-1.37.0-win-64bit-build1","2023-11-15 10:21:46 PM","Unknown"
"LICENSE.OpenSSL","C:\Users\User\Downloads\aria2-1.37.0-win-64bit-build1\aria2-1.37.0-win-64bit-build1","2023-11-15 10:21:46 PM","Unknown"
"NEWS","C:\Users\User\Downloads\aria2-1.37.0-win-64bit-build1\aria2-1.37.0-win-64bit-build1","2023-11-15 10:21:46 PM","Unknown"
"README.html","C:\Users\User\Downloads\aria2-1.37.0-win-64bit-build1\aria2-1.37.0-win-64bit-build1","2023-11-15 10:21:46 PM","Unknown"
"README.mingw","C:\Users\User\Downloads\aria2-1.37.0-win-64bit-build1\aria2-1.37.0-win-64bit-build1","2023-11-15 10:21:46 PM","Unknown"
"bscframe.html","C:\Users\User\Downloads\blueprint code_files","2025-09-27 8:29:51 PM","Unknown"
"cb=gapi.loaded_0","C:\Users\User\Downloads\blueprint code_files","2025-09-27 8:29:42 PM","Unknown"
"common.js.download","C:\Users\User\Downloads\blueprint code_files","2025-09-27 8:29:47 PM","Unknown"
"destination","C:\Users\User\Downloads\blueprint code_files","2025-09-27 8:29:40 PM","Unknown"
"editor.main.css","C:\Users\User\Downloads\blueprint code_files","2025-09-27 8:29:47 PM","Unknown"
"editor.main.js.download","C:\Users\User\Downloads\blueprint code_files","2025-09-27 8:29:45 PM","Unknown"
"gemini_sparkle_aurora_33f86dc0c0257da337c63.svg","C:\Users\User\Downloads\blueprint code_files","2025-09-27 8:29:49 PM","Unknown"
"gtm.js.download","C:\Users\User\Downloads\blueprint code_files","2025-09-27 8:29:42 PM","Unknown"
"HYZlMEXM6ED6_vs_loader.js.download","C:\Users\User\Downloads\blueprint code_files","2025-09-27 8:29:44 PM","Unknown"
"js","C:\Users\User\Downloads\blueprint code_files","2025-09-27 8:29:41 PM","Unknown"
"js(1)","C:\Users\User\Downloads\blueprint code_files","2025-09-27 8:29:43 PM","Unknown"
"lazy.min.js.download","C:\Users\User\Downloads\blueprint code_files","2025-09-27 8:29:44 PM","Unknown"
"licensed-image","C:\Users\User\Downloads\blueprint code_files","2025-09-27 8:29:49 PM","Unknown"
"m=hfcr","C:\Users\User\Downloads\blueprint code_files","2025-09-27 8:29:50 PM","Unknown"
"m=_b","C:\Users\User\Downloads\blueprint code_files","2025-09-27 8:29:50 PM","Unknown"
"m=_b,_tp","C:\Users\User\Downloads\blueprint code_files","2025-09-27 8:29:50 PM","Unknown"
"main.js.download","C:\Users\User\Downloads\blueprint code_files","2025-09-27 8:29:44 PM","Unknown"
"powershell.js.download","C:\Users\User\Downloads\blueprint code_files","2025-09-27 8:29:48 PM","Unknown"
"RotateCookiesPage.html","C:\Users\User\Downloads\blueprint code_files","2025-09-27 8:29:51 PM","Unknown"
"routes.js.download","C:\Users\User\Downloads\blueprint code_files","2025-09-27 8:29:44 PM","Unknown"
"rs=AA2YrTskOaSug7MVZwlus97OpUaPcMM3bw","C:\Users\User\Downloads\blueprint code_files","2025-09-27 8:29:43 PM","Unknown"
"rs=AA2YrTthnASDYd0N4gbIL91FDhrpfXlj5w","C:\Users\User\Downloads\blueprint code_files","2025-09-27 8:29:43 PM","Unknown"
"saved_resource(1).html","C:\Users\User\Downloads\blueprint code_files","2025-09-27 8:29:51 PM","Unknown"
"saved_resource.html","C:\Users\User\Downloads\blueprint code_files","2025-09-27 8:29:51 PM","Unknown"
"unnamed(1).jpg","C:\Users\User\Downloads\blueprint code_files","2025-09-27 8:29:50 PM","Unknown"
"unnamed(2).jpg","C:\Users\User\Downloads\blueprint code_files","2025-09-27 8:29:51 PM","Unknown"
"unnamed.jpg","C:\Users\User\Downloads\blueprint code_files","2025-09-27 8:29:48 PM","Unknown"
"util.js.download","C:\Users\User\Downloads\blueprint code_files","2025-09-27 8:29:48 PM","Unknown"
"vnd.openxmlformats-officedocument.spreadsheetml.sheet","C:\Users\User\Downloads\blueprint code_files","2025-09-27 8:29:50 PM","Unknown"
"notice_dialog.js.download","C:\Users\User\Downloads\Draft Interim Preservation Order ? R. v. Longo (OCJ Windsor)_files","2025-09-23 3:20:02 PM","Unknown"
"tailwind.min.css","C:\Users\User\Downloads\Draft Interim Preservation Order ? R. v. Longo (OCJ Windsor)_files","2025-09-23 3:20:02 PM","Unknown"
"vcd15cbe7772f49c399c6a5babf22c1241717689176015","C:\Users\User\Downloads\Draft Interim Preservation Order ? R. v. Longo (OCJ Windsor)_files","2025-09-23 3:20:02 PM","Unknown"
"EXECUTIVE SUMMARY.xlsx","C:\Users\User\Downloads\drive-download-20250913T024953Z-1-001","1979-12-31 11:00:00 PM","Unknown"
"IRREFUTABLE EVIDENCE - NUCLEAR PROOF.xlsx","C:\Users\User\Downloads\drive-download-20250913T024953Z-1-001","1979-12-31 11:00:00 PM","Unknown"
"LEGAL VIOLATIONS - CAREER ENDING EVIDENCE.xlsx","C:\Users\User\Downloads\drive-download-20250913T024953Z-1-001","1979-12-31 11:00:00 PM","Unknown"
"LONGO VS CORRUPT OFFICIALS-20250712T172246Z-1-001 - Copy.zip","C:\Users\User\Downloads\drive-download-20250913T024953Z-1-001","1979-12-31 11:00:00 PM","Unknown"
"SETTLEMENT DEMANDS - COMPLETE TERMS.xlsx","C:\Users\User\Downloads\drive-download-20250913T024953Z-1-001","1979-12-31 11:00:00 PM","Unknown"
"TIMELINE ANALYSIS - 4 YEAR CONSPIRACY.xlsx","C:\Users\User\Downloads\drive-download-20250913T024953Z-1-001","1979-12-31 11:00:00 PM","Unknown"
"0904484b4e5e87fc530369ea8ef16249","C:\Users\User\Downloads\Evidence Summary Report_ Constitutional Challenge & Systemic Abuse Documentation_files","2025-09-24 12:38:17 PM","Unknown"
"134fd9193b7ec0c9235ebbef460e5596","C:\Users\User\Downloads\Evidence Summary Report_ Constitutional Challenge & Systemic Abuse Documentation_files","2025-09-24 12:38:17 PM","Unknown"
"69c40f82ec586591dadb89e05cef1c4e","C:\Users\User\Downloads\Evidence Summary Report_ Constitutional Challenge & Systemic Abuse Documentation_files","2025-09-24 12:38:18 PM","Unknown"
"afd522c6db40c7641b89f7443a34dfe5","C:\Users\User\Downloads\Evidence Summary Report_ Constitutional Challenge & Systemic Abuse Documentation_files","2025-09-24 12:38:18 PM","Unknown"
"all.min.css","C:\Users\User\Downloads\Evidence Summary Report_ Constitutional Challenge & Systemic Abuse Documentation_files","2025-09-24 12:38:16 PM","Unknown"
"notice_dialog.js.download","C:\Users\User\Downloads\Evidence Summary Report_ Constitutional Challenge & Systemic Abuse Documentation_files","2025-09-24 12:38:18 PM","Unknown"
"tailwind.min.css","C:\Users\User\Downloads\Evidence Summary Report_ Constitutional Challenge & Systemic Abuse Documentation_files","2025-09-24 12:38:16 PM","Unknown"
"984530900272144","C:\Users\User\Downloads\Genspark - 2nd Disclosure review3RD4TH5 6_files","2025-09-23 7:53:46 PM","Unknown"
"agentProjects.CNSnlHGe.css","C:\Users\User\Downloads\Genspark - 2nd Disclosure review3RD4TH5 6_files","2025-09-23 7:53:41 PM","Unknown"
"agents.DKp_zhTC.css","C:\Users\User\Downloads\Genspark - 2nd Disclosure review3RD4TH5 6_files","2025-09-23 7:53:36 PM","Unknown"
"AgentSelectBar.CtlZlo42.css","C:\Users\User\Downloads\Genspark - 2nd Disclosure review3RD4TH5 6_files","2025-09-23 7:53:42 PM","Unknown"
"agent_task_list.B7O5X1Ll.css","C:\Users\User\Downloads\Genspark - 2nd Disclosure review3RD4TH5 6_files","2025-09-23 7:53:43 PM","Unknown"
"AiDownloaderDialog.Cjc5VJpf.css","C:\Users\User\Downloads\Genspark - 2nd Disclosure review3RD4TH5 6_files","2025-09-23 7:53:45 PM","Unknown"
"anchor.html","C:\Users\User\Downloads\Genspark - 2nd Disclosure review3RD4TH5 6_files","2025-09-23 7:53:47 PM","Unknown"
"api.js.download","C:\Users\User\Downloads\Genspark - 2nd Disclosure review3RD4TH5 6_files","2025-09-23 7:53:46 PM","Unknown"
"autopilotagent_menu.DTFZNCDA.css","C:\Users\User\Downloads\Genspark - 2nd Disclosure review3RD4TH5 6_files","2025-09-23 7:53:44 PM","Unknown"
"chat_agent.CQqu3qTF.css","C:\Users\User\Downloads\Genspark - 2nd Disclosure review3RD4TH5 6_files","2025-09-23 7:53:43 PM","Unknown"
"data.Du5y1n5K.css","C:\Users\User\Downloads\Genspark - 2nd Disclosure review3RD4TH5 6_files","2025-09-23 7:53:42 PM","Unknown"
"DeepDiveSearchVerticalResult.DTOXBDq8.css","C:\Users\User\Downloads\Genspark - 2nd Disclosure review3RD4TH5 6_files","2025-09-23 7:53:40 PM","Unknown"
"deep_research.CTyiXPdN.css","C:\Users\User\Downloads\Genspark - 2nd Disclosure review3RD4TH5 6_files","2025-09-23 7:53:39 PM","Unknown"
"Dt0ZMNNl.js.download","C:\Users\User\Downloads\Genspark - 2nd Disclosure review3RD4TH5 6_files","2025-09-23 7:53:46 PM","Unknown"
"EchartsWidget.CvqjPENX.css","C:\Users\User\Downloads\Genspark - 2nd Disclosure review3RD4TH5 6_files","2025-09-23 7:53:40 PM","Unknown"
"edit_project_name_modal.2oRmLvRk.css","C:\Users\User\Downloads\Genspark - 2nd Disclosure review3RD4TH5 6_files","2025-09-23 7:53:45 PM","Unknown"
"entry.VpAPdFcN.css","C:\Users\User\Downloads\Genspark - 2nd Disclosure review3RD4TH5 6_files","2025-09-23 7:53:36 PM","Unknown"
"ExportActions.9EFkZD7k.css","C:\Users\User\Downloads\Genspark - 2nd Disclosure review3RD4TH5 6_files","2025-09-23 7:53:37 PM","Unknown"
"ExportActions.YSPlanh5.css","C:\Users\User\Downloads\Genspark - 2nd Disclosure review3RD4TH5 6_files","2025-09-23 7:53:44 PM","Unknown"
"fbevents.js.download","C:\Users\User\Downloads\Genspark - 2nd Disclosure review3RD4TH5 6_files","2025-09-23 7:53:46 PM","Unknown"
"feedback_dialog.DMSfPXgH.css","C:\Users\User\Downloads\Genspark - 2nd Disclosure review3RD4TH5 6_files","2025-09-23 7:53:37 PM","Unknown"
"FileTypeIcon.BQIzFgr3.css","C:\Users\User\Downloads\Genspark - 2nd Disclosure review3RD4TH5 6_files","2025-09-23 7:53:42 PM","Unknown"
"FontSelector.CzpyUOlP.css","C:\Users\User\Downloads\Genspark - 2nd Disclosure review3RD4TH5 6_files","2025-09-23 7:53:44 PM","Unknown"
"gear.D4UpHB0m.css","C:\Users\User\Downloads\Genspark - 2nd Disclosure review3RD4TH5 6_files","2025-09-23 7:53:45 PM","Unknown"
"github.C1DJlbbM.css","C:\Users\User\Downloads\Genspark - 2nd Disclosure review3RD4TH5 6_files","2025-09-23 7:53:36 PM","Unknown"
"GlobalAudioPlayer.6zUCrtnC.css","C:\Users\User\Downloads\Genspark - 2nd Disclosure review3RD4TH5 6_files","2025-09-23 7:53:38 PM","Unknown"
"GlobalDialog.H0_ycFQM.css","C:\Users\User\Downloads\Genspark - 2nd Disclosure review3RD4TH5 6_files","2025-09-23 7:53:38 PM","Unknown"
"HtmlEditor.BEPUbQxY.css","C:\Users\User\Downloads\Genspark - 2nd Disclosure review3RD4TH5 6_files","2025-09-23 7:53:44 PM","Unknown"
"ImageGenerating.dBn82cCj.css","C:\Users\User\Downloads\Genspark - 2nd Disclosure review3RD4TH5 6_files","2025-09-23 7:53:41 PM","Unknown"
"index.BxUB0KiX.css","C:\Users\User\Downloads\Genspark - 2nd Disclosure review3RD4TH5 6_files","2025-09-23 7:53:43 PM","Unknown"
"index_layout.CpM056J4.css","C:\Users\User\Downloads\Genspark - 2nd Disclosure review3RD4TH5 6_files","2025-09-23 7:53:43 PM","Unknown"
"InfiniteCanvas.Bk0bv5E6.css","C:\Users\User\Downloads\Genspark - 2nd Disclosure review3RD4TH5 6_files","2025-09-23 7:53:43 PM","Unknown"
"install_custom_tools.DHOT6VaY.css","C:\Users\User\Downloads\Genspark - 2nd Disclosure review3RD4TH5 6_files","2025-09-23 7:53:42 PM","Unknown"
"js","C:\Users\User\Downloads\Genspark - 2nd Disclosure review3RD4TH5 6_files","2025-09-23 7:53:47 PM","Unknown"
"LatestReports.BMgQzIXP.css","C:\Users\User\Downloads\Genspark - 2nd Disclosure review3RD4TH5 6_files","2025-09-23 7:53:41 PM","Unknown"
"LoadingAnimation.B2xv_2PZ.css","C:\Users\User\Downloads\Genspark - 2nd Disclosure review3RD4TH5 6_files","2025-09-23 7:53:38 PM","Unknown"
"LoadingIcon.DBGzfwQJ.css","C:\Users\User\Downloads\Genspark - 2nd Disclosure review3RD4TH5 6_files","2025-09-23 7:53:37 PM","Unknown"
"LoginGuidance.B4_G5A4T.css","C:\Users\User\Downloads\Genspark - 2nd Disclosure review3RD4TH5 6_files","2025-09-23 7:53:41 PM","Unknown"
"MarkdownGallery.-K6n7ZNK.css","C:\Users\User\Downloads\Genspark - 2nd Disclosure review3RD4TH5 6_files","2025-09-23 7:53:40 PM","Unknown"
"MarkdownWithPlugins.HHGh1057.css","C:\Users\User\Downloads\Genspark - 2nd Disclosure review3RD4TH5 6_files","2025-09-23 7:53:40 PM","Unknown"
"MediaGallery.CZN58IXm.css","C:\Users\User\Downloads\Genspark - 2nd Disclosure review3RD4TH5 6_files","2025-09-23 7:53:42 PM","Unknown"
"menu.CutvNxaN.css","C:\Users\User\Downloads\Genspark - 2nd Disclosure review3RD4TH5 6_files","2025-09-23 7:53:38 PM","Unknown"
"mindmap_in_markdown.Bh_pJ-md.css","C:\Users\User\Downloads\Genspark - 2nd Disclosure review3RD4TH5 6_files","2025-09-23 7:53:40 PM","Unknown"
"MultipleSankeyCharts.tzAjM330.css","C:\Users\User\Downloads\Genspark - 2nd Disclosure review3RD4TH5 6_files","2025-09-23 7:53:40 PM","Unknown"
"NotionSaveModal.B5D4pNn_.css","C:\Users\User\Downloads\Genspark - 2nd Disclosure review3RD4TH5 6_files","2025-09-23 7:53:38 PM","Unknown"
"PermissionPopover.Ys4FSuGo.css","C:\Users\User\Downloads\Genspark - 2nd Disclosure review3RD4TH5 6_files","2025-09-23 7:53:45 PM","Unknown"
"PhoneCallSetting.DSZ8xiZp.css","C:\Users\User\Downloads\Genspark - 2nd Disclosure review3RD4TH5 6_files","2025-09-23 7:53:44 PM","Unknown"
"PlanCreditDesc.CD-IlAoR.css","C:\Users\User\Downloads\Genspark - 2nd Disclosure review3RD4TH5 6_files","2025-09-23 7:53:39 PM","Unknown"
"PlanPlusDesc.MdLVo8ja.css","C:\Users\User\Downloads\Genspark - 2nd Disclosure review3RD4TH5 6_files","2025-09-23 7:53:39 PM","Unknown"
"PlanProDesc.Du4HMxRQ.css","C:\Users\User\Downloads\Genspark - 2nd Disclosure review3RD4TH5 6_files","2025-09-23 7:53:39 PM","Unknown"
"PodcastPlayer.DvuyC38C.css","C:\Users\User\Downloads\Genspark - 2nd Disclosure review3RD4TH5 6_files","2025-09-23 7:53:44 PM","Unknown"
"PricingWindowForPlusPlan.Dm-Jls8P.css","C:\Users\User\Downloads\Genspark - 2nd Disclosure review3RD4TH5 6_files","2025-09-23 7:53:39 PM","Unknown"
"PricingWindowForTeamCreditsClaim.DAYPtS5H.css","C:\Users\User\Downloads\Genspark - 2nd Disclosure review3RD4TH5 6_files","2025-09-23 7:53:39 PM","Unknown"
"product_template_43.BZ06eJEQ.css","C:\Users\User\Downloads\Genspark - 2nd Disclosure review3RD4TH5 6_files","2025-09-23 7:53:37 PM","Unknown"
"PromptInput.D-caV4RQ.css","C:\Users\User\Downloads\Genspark - 2nd Disclosure review3RD4TH5 6_files","2025-09-23 7:53:37 PM","Unknown"
"QuotaExceed.CWObuBei.css","C:\Users\User\Downloads\Genspark - 2nd Disclosure review3RD4TH5 6_files","2025-09-23 7:53:39 PM","Unknown"
"recaptcha__en.js.download","C:\Users\User\Downloads\Genspark - 2nd Disclosure review3RD4TH5 6_files","2025-09-23 7:53:35 PM","Unknown"
"ResearchMeModal.-emASJLb.css","C:\Users\User\Downloads\Genspark - 2nd Disclosure review3RD4TH5 6_files","2025-09-23 7:53:37 PM","Unknown"
"ResourceList.CIttMMAt.css","C:\Users\User\Downloads\Genspark - 2nd Disclosure review3RD4TH5 6_files","2025-09-23 7:53:45 PM","Unknown"
"SankeyChart.DP1dwR3-.css","C:\Users\User\Downloads\Genspark - 2nd Disclosure review3RD4TH5 6_files","2025-09-23 7:53:37 PM","Unknown"
"SankeyReport.gKf9EE1u.css","C:\Users\User\Downloads\Genspark - 2nd Disclosure review3RD4TH5 6_files","2025-09-23 7:53:41 PM","Unknown"
"saved_resource(1).html","C:\Users\User\Downloads\Genspark - 2nd Disclosure review3RD4TH5 6_files","2025-09-23 7:53:47 PM","Unknown"
"saved_resource.html","C:\Users\User\Downloads\Genspark - 2nd Disclosure review3RD4TH5 6_files","2025-09-23 7:53:47 PM","Unknown"
"SearchInputWrapper.DqtUE5BL.css","C:\Users\User\Downloads\Genspark - 2nd Disclosure review3RD4TH5 6_files","2025-09-23 7:53:42 PM","Unknown"
"StockPriceChart.D4iedbzM.css","C:\Users\User\Downloads\Genspark - 2nd Disclosure review3RD4TH5 6_files","2025-09-23 7:53:41 PM","Unknown"
"styles__ltr.css","C:\Users\User\Downloads\Genspark - 2nd Disclosure review3RD4TH5 6_files","2025-09-23 7:53:35 PM","Unknown"
"TableSheet.L-ErzeJZ.css","C:\Users\User\Downloads\Genspark - 2nd Disclosure review3RD4TH5 6_files","2025-09-23 7:53:43 PM","Unknown"
"vcd15cbe7772f49c399c6a5babf22c1241717689176015","C:\Users\User\Downloads\Genspark - 2nd Disclosure review3RD4TH5 6_files","2025-09-23 7:53:47 PM","Unknown"
"VideoEditor.ChGlRQdm.css","C:\Users\User\Downloads\Genspark - 2nd Disclosure review3RD4TH5 6_files","2025-09-23 7:53:38 PM","Unknown"
"ViewCompanyDetail.6HVPlPkA.css","C:\Users\User\Downloads\Genspark - 2nd Disclosure review3RD4TH5 6_files","2025-09-23 7:53:41 PM","Unknown"
"vue-tel-input.PECflDwb.css","C:\Users\User\Downloads\Genspark - 2nd Disclosure review3RD4TH5 6_files","2025-09-23 7:53:44 PM","Unknown"
"YoutubeWidget.B2DzWd1I.css","C:\Users\User\Downloads\Genspark - 2nd Disclosure review3RD4TH5 6_files","2025-09-23 7:53:36 PM","Unknown"
"984530900272144","C:\Users\User\Downloads\Genspark - Canadian Legal Corruption_ Francesco's Constitutional Rights Conspiracy_files","2025-09-23 3:19:22 PM","Unknown"
"agentProjects.CNSnlHGe.css","C:\Users\User\Downloads\Genspark - Canadian Legal Corruption_ Francesco's Constitutional Rights Conspiracy_files","2025-09-23 3:19:17 PM","Unknown"
"agents.DKp_zhTC.css","C:\Users\User\Downloads\Genspark - Canadian Legal Corruption_ Francesco's Constitutional Rights Conspiracy_files","2025-09-23 3:19:13 PM","Unknown"
"AgentSelectBar.CtlZlo42.css","C:\Users\User\Downloads\Genspark - Canadian Legal Corruption_ Francesco's Constitutional Rights Conspiracy_files","2025-09-23 3:19:18 PM","Unknown"
"agent_task_list.B7O5X1Ll.css","C:\Users\User\Downloads\Genspark - Canadian Legal Corruption_ Francesco's Constitutional Rights Conspiracy_files","2025-09-23 3:19:19 PM","Unknown"
"AiDownloaderDialog.Cjc5VJpf.css","C:\Users\User\Downloads\Genspark - Canadian Legal Corruption_ Francesco's Constitutional Rights Conspiracy_files","2025-09-23 3:19:21 PM","Unknown"
"anchor.html","C:\Users\User\Downloads\Genspark - Canadian Legal Corruption_ Francesco's Constitutional Rights Conspiracy_files","2025-09-23 3:19:24 PM","Unknown"
"api.js.download","C:\Users\User\Downloads\Genspark - Canadian Legal Corruption_ Francesco's Constitutional Rights Conspiracy_files","2025-09-23 3:19:23 PM","Unknown"
"autopilotagent_menu.DTFZNCDA.css","C:\Users\User\Downloads\Genspark - Canadian Legal Corruption_ Francesco's Constitutional Rights Conspiracy_files","2025-09-23 3:19:20 PM","Unknown"
"chat_agent.CQqu3qTF.css","C:\Users\User\Downloads\Genspark - Canadian Legal Corruption_ Francesco's Constitutional Rights Conspiracy_files","2025-09-23 3:19:19 PM","Unknown"
"data.Du5y1n5K.css","C:\Users\User\Downloads\Genspark - Canadian Legal Corruption_ Francesco's Constitutional Rights Conspiracy_files","2025-09-23 3:19:18 PM","Unknown"
"debug.log","C:\Users\User\Downloads\Genspark - Canadian Legal Corruption_ Francesco's Constitutional Rights Conspiracy_files","2025-09-23 4:54:36 PM","Unknown"
"DeepDiveSearchVerticalResult.DTOXBDq8.css","C:\Users\User\Downloads\Genspark - Canadian Legal Corruption_ Francesco's Constitutional Rights Conspiracy_files","2025-09-23 3:19:16 PM","Unknown"
"deep_research.CTyiXPdN.css","C:\Users\User\Downloads\Genspark - Canadian Legal Corruption_ Francesco's Constitutional Rights Conspiracy_files","2025-09-23 3:19:15 PM","Unknown"
"Dt0ZMNNl.js.download","C:\Users\User\Downloads\Genspark - Canadian Legal Corruption_ Francesco's Constitutional Rights Conspiracy_files","2025-09-23 3:19:23 PM","Unknown"
"EchartsWidget.CvqjPENX.css","C:\Users\User\Downloads\Genspark - Canadian Legal Corruption_ Francesco's Constitutional Rights Conspiracy_files","2025-09-23 3:19:16 PM","Unknown"
"edit_project_name_modal.2oRmLvRk.css","C:\Users\User\Downloads\Genspark - Canadian Legal Corruption_ Francesco's Constitutional Rights Conspiracy_files","2025-09-23 3:19:21 PM","Unknown"
"entry.VpAPdFcN.css","C:\Users\User\Downloads\Genspark - Canadian Legal Corruption_ Francesco's Constitutional Rights Conspiracy_files","2025-09-23 3:19:13 PM","Unknown"
"ExportActions.9EFkZD7k.css","C:\Users\User\Downloads\Genspark - Canadian Legal Corruption_ Francesco's Constitutional Rights Conspiracy_files","2025-09-23 3:19:14 PM","Unknown"
"ExportActions.YSPlanh5.css","C:\Users\User\Downloads\Genspark - Canadian Legal Corruption_ Francesco's Constitutional Rights Conspiracy_files","2025-09-23 3:19:20 PM","Unknown"
"fbevents.js.download","C:\Users\User\Downloads\Genspark - Canadian Legal Corruption_ Francesco's Constitutional Rights Conspiracy_files","2025-09-23 3:19:22 PM","Unknown"
"feedback_dialog.DMSfPXgH.css","C:\Users\User\Downloads\Genspark - Canadian Legal Corruption_ Francesco's Constitutional Rights Conspiracy_files","2025-09-23 3:19:14 PM","Unknown"
"FileTypeIcon.BQIzFgr3.css","C:\Users\User\Downloads\Genspark - Canadian Legal Corruption_ Francesco's Constitutional Rights Conspiracy_files","2025-09-23 3:19:18 PM","Unknown"
"FontSelector.CzpyUOlP.css","C:\Users\User\Downloads\Genspark - Canadian Legal Corruption_ Francesco's Constitutional Rights Conspiracy_files","2025-09-23 3:19:19 PM","Unknown"
"gear.D4UpHB0m.css","C:\Users\User\Downloads\Genspark - Canadian Legal Corruption_ Francesco's Constitutional Rights Conspiracy_files","2025-09-23 3:19:20 PM","Unknown"
"github.C1DJlbbM.css","C:\Users\User\Downloads\Genspark - Canadian Legal Corruption_ Francesco's Constitutional Rights Conspiracy_files","2025-09-23 3:19:13 PM","Unknown"
"GlobalAudioPlayer.6zUCrtnC.css","C:\Users\User\Downloads\Genspark - Canadian Legal Corruption_ Francesco's Constitutional Rights Conspiracy_files","2025-09-23 3:19:15 PM","Unknown"
"GlobalDialog.H0_ycFQM.css","C:\Users\User\Downloads\Genspark - Canadian Legal Corruption_ Francesco's Constitutional Rights Conspiracy_files","2025-09-23 3:19:14 PM","Unknown"
"HtmlEditor.BEPUbQxY.css","C:\Users\User\Downloads\Genspark - Canadian Legal Corruption_ Francesco's Constitutional Rights Conspiracy_files","2025-09-23 3:19:20 PM","Unknown"
"ImageGenerating.dBn82cCj.css","C:\Users\User\Downloads\Genspark - Canadian Legal Corruption_ Francesco's Constitutional Rights Conspiracy_files","2025-09-23 3:19:17 PM","Unknown"
